WP,34,2047110900,    , INVEST,   0, 150N, 1380E,  25,   1005, DB,
WP,00,2047110906,    , INVEST,   0, 157N, 1371E,  25,   1013, DB,
WP,00,2047110912,    , INVEST,   0, 157N, 1362E,  25,   1013, DB,
WP,00,2047110918,    , INVEST,   0, 157N, 1357E,  25,   1013, DB,
WP,00,2047111000,    , INVEST,   0, 158N, 1351E,  25,   1013, DB,
WP,00,2047111006,    , INVEST,   0, 161N, 1341E,  25,   1012, DB,
WP,00,2047111012,    , INVEST,   0, 163N, 1334E,  25,   1012, DB,
WP,00,2047111018,    , INVEST,   0, 167N, 1328E,  30,   1012, TD,
WP,00,2047111100,    , INVEST,   0, 170N, 1319E,  35,   1011, TS,
WP,00,2047111106,    , INVEST,   0, 174N, 1310E,  35,   1011, TS,
WP,00,2047111112,    , INVEST,   0, 180N, 1302E,  40,   1010, TS,
WP,00,2047111118,    , INVEST,   0, 183N, 1289E,  45,   1009, TS,
WP,00,2047111200,    , INVEST,   0, 183N, 1273E,  50,   1008, TS,
WP,00,2047111206,    , INVEST,   0, 186N, 1257E,  55,   1007, TS,
WP,00,2047111212,    , INVEST,   0, 187N, 1245E,  60,   1006, TS,
WP,00,2047111218,    , INVEST,   0, 192N, 1235E,  70,   1006, TY,
WP,00,2047111300,    , INVEST,   0, 198N, 1220E,  80,   1005, TY,
WP,00,2047111306,    , INVEST,   0, 200N, 1213E,  95,   1004, TY,
WP,00,2047111312,    , INVEST,   0, 202N, 1202E,  95,   1003, TY,
WP,00,2047111318,    , INVEST,   0, 206N, 1193E,  90,   1002, TY,
WP,00,2047111400,    , INVEST,   0, 205N, 1183E,  85,   1002, TY,
WP,00,2047111406,    , INVEST,   0, 208N, 1170E,  85,   1001, TY,
WP,00,2047111412,    , INVEST,   0, 214N, 1160E,  85,   1000, TY,
WP,00,2047111418,    , INVEST,   0, 220N, 1147E,  90,   1000, TY,
WP,00,2047111500,    , INVEST,   0, 227N, 1136E,  75,   1000, TY,
WP,00,2047111506,    , INVEST,   0, 233N, 1127E,  55,   999, TS,
WP,00,2047111512,    , INVEST,   0, 235N, 1112E,  40,   1000, TS,
WP,00,2047111518,    , INVEST,   0, 241N, 1108E,  30,   1002, TD,
WP,00,2047111600,    , INVEST,   0, 242N, 1095E,  20,   1005, DB,
WP,00,2047111606,    , INVEST,   0, 255N, 1085E,  15,   1013, DB,
WP,00,2047111612,    , INVEST,   0, 260N, 1079E,  15,   1013, DB,
WP,00,2047111618,    , INVEST,   0, 264N, 1066E,  15,   1013, DB,
WP,00,2047111700,    , INVEST,   0, 275N, 1061E,  -1,   1013, DB,
WP,00,2047111706,    , INVEST,   0, 282N, 1061E,  -1,   1013, DB,
WP,00,2047111712,    , INVEST,   0, 288N, 1062E,  -1,   1026, DB,
WP,00,2047111718,    , INVEST,   0, 302N, 1064E,  -1,   1026, DB,
