WP,00,2047030712,    , INVEST,   0, 130N, 1332E,  15,   1012, DB,
WP,00,2047030718,    , INVEST,   0, 135N, 1321E,  15,   1013, DB,
WP,00,2047030800,    , INVEST,   0, 134N, 1315E,  15,   1013, DB,
WP,00,2047030806,    , INVEST,   0, 140N, 1304E,  15,   1013, DB,
WP,00,2047030812,    , INVEST,   0, 141N, 1294E,  15,   1013, DB,
WP,00,2047030818,    , INVEST,   0, 146N, 1284E,  15,   1012, DB,
WP,00,2047030900,    , INVEST,   0, 147N, 1279E,  15,   1012, DB,
WP,00,2047030906,    , INVEST,   0, 144N, 1272E,  15,   1012, DB,
WP,00,2047030912,    , INVEST,   0, 144N, 1262E,  15,   1011, DB,
WP,00,2047030918,    , INVEST,   0, 145N, 1256E,  15,   1011, DB,
WP,00,2047031000,    , INVEST,   0, 144N, 1250E,  15,   1010, DB,
WP,00,2047031006,    , INVEST,   0, 144N, 1244E,  15,   1009, DB,
WP,00,2047031012,    , INVEST,   0, 142N, 1240E,  20,   1008, DB,
WP,00,2047031018,    , INVEST,   0, 142N, 1233E,  20,   1007, DB,
WP,00,2047031100,    , INVEST,   0, 139N, 1224E,  20,   1006, DB,
WP,00,2047031106,    , INVEST,   0, 139N, 1213E,  20,   1006, DB,
WP,00,2047031112,    , INVEST,   0, 144N, 1199E,  20,   1005, DB,
WP,00,2047031118,    , INVEST,   0, 146N, 1189E,  20,   1004, DB,
WP,00,2047031200,    , INVEST,   0, 151N, 1183E,  25,   1003, DB,
WP,00,2047031206,    , INVEST,   0, 154N, 1175E,  25,   1002, DB,
WP,00,2047031212,    , INVEST,   0, 158N, 1165E,  25,   1002, DB,
WP,00,2047031218,    , INVEST,   0, 169N, 1159E,  30,   1000, TD,
WP,00,2047031300,    , INVEST,   0, 175N, 1149E,  30,   999, TD,
WP,00,2047031306,    , INVEST,   0, 186N, 1138E,  30,   999, TD,
WP,00,2047031312,    , INVEST,   0, 194N, 1130E,  35,   998, TS,
WP,00,2047031318,    , INVEST,   0, 200N, 1122E,  40,   997, TS,
WP,00,2047031400,    , INVEST,   0, 204N, 1115E,  45,   995, TS,
WP,00,2047031406,    , INVEST,   0, 215N, 1109E,  40,   995, TS,
WP,00,2047031412,    , INVEST,   0, 223N, 1109E,  35,   998, TS,
WP,00,2047031418,    , INVEST,   0, 229N, 1116E,  25,   1002, DB,
WP,00,2047031500,    , INVEST,   0, 236N, 1122E,  20,   1004, DB,
WP,00,2047031506,    , INVEST,   0, 241N, 1130E,  15,   1009, DB,
WP,01,2047031512,    , INVEST,   0, 249N, 1150E,  15,   1012, DB,
