WP,00,2047081906,    , INVEST,   0, 87N, 1154E,  15,   1005, DB,
WP,00,2047081912,    , INVEST,   0, 98N, 1154E,  20,   1013, DB,
WP,00,2047081918,    , INVEST,   0, 106N, 1153E,  25,   1013, DB,
WP,00,2047082000,    , INVEST,   0, 107N, 1148E,  25,   1013, DB,
WP,00,2047082006,    , INVEST,   0, 113N, 1140E,  30,   1013, TD,
WP,00,2047082012,    , INVEST,   0, 118N, 1135E,  35,   1012, TS,
WP,00,2047082018,    , INVEST,   0, 123N, 1126E,  35,   1012, TS,
WP,00,2047082100,    , INVEST,   0, 127N, 1119E,  40,   1012, TS,
WP,00,2047082106,    , INVEST,   0, 131N, 1115E,  40,   1011, TS,
WP,00,2047082112,    , INVEST,   0, 135N, 1111E,  45,   1011, TS,
WP,00,2047082118,    , INVEST,   0, 141N, 1104E,  45,   1010, TS,
WP,00,2047082200,    , INVEST,   0, 144N, 1094E,  50,   1009, TS,
WP,00,2047082206,    , INVEST,   0, 149N, 1087E,  50,   1008, TS,
WP,00,2047082212,    , INVEST,   0, 154N, 1079E,  40,   1007, TS,
WP,00,2047082218,    , INVEST,   0, 159N, 1071E,  35,   1006, TS,
WP,00,2047082300,    , INVEST,   0, 164N, 1061E,  30,   1006, TD,
WP,00,2047082306,    , INVEST,   0, 165N, 1052E,  25,   1005, DB,
WP,00,2047082312,    , INVEST,   0, 173N, 1041E,  20,   1004, DB,
WP,00,2047082318,    , INVEST,   0, 180N, 1033E,  5,   1003, DB,
WP,00,2047082400,    , INVEST,   0, 189N, 1028E,  15,   1002, DB,
WP,00,2047082406,    , INVEST,   0, 195N, 1020E,  -1,   1002, DB,
WP,00,2047082412,    , INVEST,   0, 205N, 1014E,  -1,   1001, DB,
WP,00,2047082418,    , INVEST,   0, 216N, 1002E,  -1,   1000, DB,
WP,15,2047082500,    , INVEST,   0, 228N, 1003E,  -1,   1000, DB,
