WP,21,2047100612,    , INVEST,   0, 86N, 1305E,  15,   1005, DB,
WP,00,2047100618,    , INVEST,   0, 94N, 1294E,  15,   1013, DB,
WP,00,2047100700,    , INVEST,   0, 94N, 1288E,  15,   1013, DB,
WP,00,2047100706,    , INVEST,   0, 97N, 1280E,  15,   1013, DB,
WP,00,2047100712,    , INVEST,   0, 102N, 1276E,  20,   1013, DB,
WP,00,2047100718,    , INVEST,   0, 112N, 1275E,  20,   1012, DB,
WP,00,2047100800,    , INVEST,   0, 119N, 1272E,  20,   1012, DB,
WP,00,2047100806,    , INVEST,   0, 128N, 1269E,  20,   1012, DB,
WP,00,2047100812,    , INVEST,   0, 135N, 1262E,  25,   1011, DB,
WP,00,2047100818,    , INVEST,   0, 147N, 1260E,  30,   1011, TD,
WP,00,2047100900,    , INVEST,   0, 151N, 1256E,  35,   1010, TS,
WP,00,2047100906,    , INVEST,   0, 158N, 1256E,  35,   1009, TS,
WP,00,2047100912,    , INVEST,   0, 165N, 1254E,  40,   1008, TS,
WP,00,2047100918,    , INVEST,   0, 178N, 1252E,  45,   1007, TS,
WP,00,2047101000,    , INVEST,   0, 183N, 1254E,  50,   1006, TS,
WP,00,2047101006,    , INVEST,   0, 191N, 1254E,  70,   1006, TY,
WP,00,2047101012,    , INVEST,   0, 200N, 1248E,  90,   1005, TY,
WP,00,2047101018,    , INVEST,   0, 208N, 1241E,  110,   1004, TY,
WP,00,2047101100,    , INVEST,   0, 215N, 1231E,  135,   1003, TY,
WP,00,2047101106,    , INVEST,   0, 224N, 1220E,  155,   1002, TY,
WP,00,2047101112,    , INVEST,   0, 234N, 1215E,  130,   1002, TY,
WP,00,2047101118,    , INVEST,   0, 238N, 1204E,  75,   1001, TY,
WP,00,2047101200,    , INVEST,   0, 243N, 1198E,  55,   1000, TS,
WP,00,2047101206,    , INVEST,   0, 256N, 1193E,  40,   1000, TS,
WP,00,2047101212,    , INVEST,   0, 269N, 1193E,  35,   1000, TS,
WP,00,2047101218,    , INVEST,   0, 280N, 1193E,  25,   999, DB,
WP,00,2047101300,    , INVEST,   0, 296N, 1188E,  20,   1000, DB,
WP,00,2047101306,    , INVEST,   0, 305N, 1190E,  20,   1002, DB,
WP,00,2047101312,    , INVEST,   0, 313N, 1190E,  15,   1005, DB,
WP,00,2047101318,    , INVEST,   0, 323N, 1190E,  15,   1013, DB,
WP,00,2047101400,    , INVEST,   0, 336N, 1198E,  15,   1013, DB,
WP,00,2047101406,    , INVEST,   0, 343N, 1202E,  15,   1013, DB,
WP,00,2047101412,    , INVEST,   0, 348N, 1211E,  15,   1013, DB,
WP,00,2047101418,    , INVEST,   0, 356N, 1218E,  15,   1013, EX,
WP,00,2047101500,    , INVEST,   0, 362N, 1233E,  15,   1026, EX,
WP,00,2047101506,    , INVEST,   0, 370N, 1242E,  15,   1026, EX,
WP,00,2047101512,    , INVEST,   0, 373N, 1251E,  15,   1026, EX,
WP,00,2047101518,    , INVEST,   0, 382N, 1257E,  15,   1026, EX,
WP,00,2047101600,    , INVEST,   0, 393N, 1262E,  15,   1026, EX,
WP,00,2047101606,    , INVEST,   0, 401N, 1267E,  15,   1026, EX,
WP,00,2047101612,    , INVEST,   0, 416N, 1274E,  15,   , EX,
WP,00,2047101618,    , INVEST,   0, 427N, 1279E,  15,   , EX,
WP,00,2047101700,    , INVEST,   0, 441N, 1280E,  15,   , EX,
WP,00,2047101706,    , INVEST,   0, 454N, 1287E,  15,   , EX,
WP,00,2047101712,    , INVEST,   0, 470N, 1292E,  15,   , EX,
WP,00,2047101718,    , INVEST,   0, 484N, 1297E,  15,   , EX,
WP,00,2047101800,    , INVEST,   0, 499N, 1301E,  15,   , EX,
WP,00,2047101806,    , INVEST,   0, 505N, 1313E,  15,   , EX,
WP,00,2047101812,    , INVEST,   0, 516N, 1320E,  15,   , EX,
WP,00,2047101818,    , INVEST,   0, 524N, 1331E,  15,   , EX,
