WP,28,2047102212,    , INVEST,   0, 219N, 1292E,  15,   1005, DB,
WP,00,2047102218,    , INVEST,   0, 223N, 1289E,  15,   1013, DB,
WP,00,2047102300,    , INVEST,   0, 227N, 1281E,  20,   1013, DB,
WP,00,2047102306,    , INVEST,   0, 232N, 1274E,  20,   1013, DB,
WP,00,2047102312,    , INVEST,   0, 243N, 1263E,  20,   1013, DB,
WP,00,2047102318,    , INVEST,   0, 247N, 1258E,  20,   1012, DB,
WP,00,2047102400,    , INVEST,   0, 251N, 1254E,  5,   1012, DB,
WP,00,2047102406,    , INVEST,   0, 259N, 1251E,  15,   1012, DB,
WP,00,2047102412,    , INVEST,   0, 264N, 1249E,  15,   1011, DB,
WP,00,2047102418,    , INVEST,   0, 264N, 1243E,  20,   1011, DB,
WP,00,2047102500,    , INVEST,   0, 270N, 1236E,  25,   1010, DB,
WP,00,2047102506,    , INVEST,   0, 273N, 1232E,  30,   1009, TD,
WP,00,2047102512,    , INVEST,   0, 279N, 1224E,  35,   1008, TS,
WP,00,2047102518,    , INVEST,   0, 283N, 1219E,  40,   1007, TS,
WP,00,2047102600,    , INVEST,   0, 289N, 1214E,  30,   1006, TD,
WP,00,2047102606,    , INVEST,   0, 283N, 1206E,  20,   1006, DB,
WP,00,2047102612,    , INVEST,   0, 288N, 1201E,  15,   1005, DB,
WP,00,2047102618,    , INVEST,   0, 295N, 1197E,  15,   1004, DB,
WP,00,2047102700,    , INVEST,   0, 303N, 1190E,  15,   1003, DB,
