WP,00,2047070418,    , INVEST,   0, 80N, 1395E,  15,   1005, DB,
WP,00,2047070500,    , INVEST,   0, 80N, 1386E,  15,   1013, DB,
WP,00,2047070506,    , INVEST,   0, 86N, 1381E,  20,   1013, DB,
WP,00,2047070512,    , INVEST,   0, 96N, 1374E,  20,   1013, DB,
WP,00,2047070518,    , INVEST,   0, 103N, 1364E,  20,   1013, DB,
WP,00,2047070600,    , INVEST,   0, 112N, 1355E,  20,   1012, DB,
WP,00,2047070606,    , INVEST,   0, 118N, 1350E,  20,   1012, DB,
WP,00,2047070612,    , INVEST,   0, 129N, 1341E,  20,   1012, DB,
WP,00,2047070618,    , INVEST,   0, 129N, 1336E,  20,   1011, DB,
WP,00,2047070700,    , INVEST,   0, 130N, 1329E,  20,   1011, DB,
WP,00,2047070706,    , INVEST,   0, 136N, 1326E,  20,   1010, DB,
WP,00,2047070712,    , INVEST,   0, 141N, 1321E,  20,   1009, DB,
WP,00,2047070718,    , INVEST,   0, 146N, 1318E,  25,   1008, DB,
WP,00,2047070800,    , INVEST,   0, 154N, 1312E,  25,   1007, DB,
WP,00,2047070806,    , INVEST,   0, 162N, 1303E,  25,   1006, DB,
WP,00,2047070812,    , INVEST,   0, 169N, 1302E,  25,   1006, DB,
WP,00,2047070818,    , INVEST,   0, 174N, 1299E,  25,   1005, DB,
WP,00,2047070900,    , INVEST,   0, 175N, 1293E,  30,   1004, TD,
WP,00,2047070906,    , INVEST,   0, 180N, 1290E,  30,   1003, TD,
WP,00,2047070912,    , INVEST,   0, 189N, 1290E,  30,   1002, TD,
WP,00,2047070918,    , INVEST,   0, 194N, 1285E,  30,   1002, TD,
WP,00,2047071000,    , INVEST,   0, 201N, 1279E,  30,   1001, TD,
WP,00,2047071006,    , INVEST,   0, 209N, 1269E,  35,   1000, TS,
WP,00,2047071012,    , INVEST,   0, 218N, 1262E,  35,   1000, TS,
WP,00,2047071018,    , INVEST,   0, 224N, 1255E,  40,   1000, TS,
WP,00,2047071100,    , INVEST,   0, 230N, 1253E,  45,   999, TS,
WP,00,2047071106,    , INVEST,   0, 236N, 1248E,  55,   1000, TS,
WP,00,2047071112,    , INVEST,   0, 245N, 1240E,  65,   1002, TY,
WP,00,2047071118,    , INVEST,   0, 249N, 1233E,  70,   1005, TY,
WP,00,2047071200,    , INVEST,   0, 256N, 1226E,  75,   1013, TY,
WP,00,2047071206,    , INVEST,   0, 261N, 1222E,  85,   1013, TY,
WP,00,2047071212,    , INVEST,   0, 268N, 1214E,  90,   1013, TY,
WP,00,2047071218,    , INVEST,   0, 275N, 1210E,  85,   1013, TY,
WP,00,2047071300,    , INVEST,   0, 280N, 1199E,  55,   1013, TS,
WP,00,2047071306,    , INVEST,   0, 285N, 1191E,  40,   1026, TS,
WP,00,2047071312,    , INVEST,   0, 294N, 1185E,  30,   1026, TD,
WP,00,2047071318,    , INVEST,   0, 301N, 1179E,  20,   1026, DB,
WP,00,2047071400,    , INVEST,   0, 308N, 1177E,  15,   1026, DB,
WP,00,2047071406,    , INVEST,   0, 315N, 1173E,  15,   1026, DB,
WP,00,2047071412,    , INVEST,   0, 330N, 1158E,  -1,   1026, DB,
WP,00,2047071418,    , INVEST,   0, 331N, 1144E,  -1,   , DB,
WP,00,2047071500,    , INVEST,   0, 336N, 1133E,  -1,   , DB,
WP,11,2047071506,    , INVEST,   0, 343N, 1124E,  -1,   , DB,
