WP,32,2047110500,    , INVEST,   0, 110N, 1176E,  15,   1005, DB,
WP,00,2047110506,    , INVEST,   0, 110N, 1181E,  5,   1013, DB,
WP,00,2047110512,    , INVEST,   0, 116N, 1190E,  5,   1013, DB,
WP,00,2047110518,    , INVEST,   0, 114N, 1192E,  15,   1013, DB,
WP,00,2047110600,    , INVEST,   0, 106N, 1199E,  15,   1013, DB,
WP,00,2047110606,    , INVEST,   0, 102N, 1203E,  20,   1012, DB,
WP,00,2047110612,    , INVEST,   0, 94N, 1210E,  20,   1012, DB,
WP,00,2047110618,    , INVEST,   0, 91N, 1208E,  20,   1012, DB,
WP,00,2047110700,    , INVEST,   0, 90N, 1205E,  20,   1011, DB,
WP,00,2047110706,    , INVEST,   0, 90N, 1208E,  15,   1011, DB,
WP,00,2047110712,    , INVEST,   0, 84N, 1215E,  15,   1010, DB,
WP,00,2047110718,    , INVEST,   0, 83N, 1222E,  15,   1009, DB,
WP,00,2047110800,    , INVEST,   0, 80N, 1223E,  20,   1008, DB,
WP,00,2047110806,    , INVEST,   0, 80N, 1214E,  20,   1007, DB,
WP,00,2047110812,    , INVEST,   0, 81N, 1208E,  20,   1006, DB,
WP,00,2047110818,    , INVEST,   0, 81N, 1203E,  20,   1006, DB,
WP,00,2047110900,    , INVEST,   0, 85N, 1195E,  25,   1005, DB,
WP,00,2047110906,    , INVEST,   0, 90N, 1188E,  25,   1004, DB,
WP,00,2047110912,    , INVEST,   0, 92N, 1183E,  20,   1003, DB,
WP,00,2047110918,    , INVEST,   0, 97N, 1174E,  20,   1002, DB,
WP,00,2047111000,    , INVEST,   0, 103N, 1167E,  25,   1002, DB,
WP,00,2047111006,    , INVEST,   0, 109N, 1161E,  25,   1001, DB,
WP,00,2047111012,    , INVEST,   0, 115N, 1155E,  30,   1000, TD,
WP,00,2047111018,    , INVEST,   0, 124N, 1151E,  30,   1000, TD,
WP,00,2047111100,    , INVEST,   0, 131N, 1151E,  30,   1000, TD,
WP,00,2047111106,    , INVEST,   0, 136N, 1148E,  35,   999, TS,
WP,00,2047111112,    , INVEST,   0, 141N, 1146E,  35,   1000, TS,
WP,00,2047111118,    , INVEST,   0, 148N, 1142E,  40,   1002, TS,
WP,00,2047111200,    , INVEST,   0, 152N, 1140E,  40,   1005, TS,
WP,00,2047111206,    , INVEST,   0, 160N, 1135E,  45,   1013, TS,
WP,00,2047111212,    , INVEST,   0, 169N, 1133E,  45,   1013, TS,
WP,00,2047111218,    , INVEST,   0, 177N, 1126E,  45,   1013, TS,
WP,00,2047111300,    , INVEST,   0, 184N, 1125E,  50,   1013, TS,
WP,00,2047111306,    , INVEST,   0, 190N, 1123E,  55,   1013, TS,
WP,00,2047111312,    , INVEST,   0, 194N, 1119E,  60,   1026, TS,
WP,00,2047111318,    , INVEST,   0, 197N, 1119E,  65,   1026, TY,
WP,00,2047111400,    , INVEST,   0, 202N, 1124E,  70,   1026, TY,
WP,00,2047111406,    , INVEST,   0, 202N, 1128E,  75,   1026, TY,
WP,00,2047111412,    , INVEST,   0, 205N, 1138E,  75,   1026, TY,
WP,00,2047111418,    , INVEST,   0, 211N, 1148E,  70,   1026, TY,
WP,00,2047111500,    , INVEST,   0, 214N, 1160E,  65,   , TY,
WP,00,2047111506,    , INVEST,   0, 220N, 1173E,  65,   , TY,
WP,00,2047111512,    , INVEST,   0, 226N, 1185E,  65,   , TY,
WP,00,2047111518,    , INVEST,   0, 232N, 1196E,  75,   , TY,
WP,00,2047111600,    , INVEST,   0, 234N, 1208E,  50,   , TS,
WP,00,2047111606,    , INVEST,   0, 238N, 1220E,  35,   , TS,
WP,00,2047111612,    , INVEST,   0, 246N, 1235E,  35,   , TS,
WP,00,2047111618,    , INVEST,   0, 253N, 1245E,  35,   , TS,
WP,00,2047111700,    , INVEST,   0, 260N, 1263E,  35,   , TS,
WP,00,2047111706,    , INVEST,   0, 266N, 1275E,  40,   , TS,
WP,00,2047111712,    , INVEST,   0, 268N, 1289E,  40,   , TS,
WP,00,2047111718,    , INVEST,   0, 270N, 1301E,  40,   , TS,
WP,00,2047111800,    , INVEST,   0, 274N, 1314E,  45,   , TS,
