WP,29,2047102400,    , INVEST,   0, 106N, 1450E,  20,   1005, DB,
WP,00,2047102406,    , INVEST,   0, 108N, 1447E,  20,   1013, DB,
WP,00,2047102412,    , INVEST,   0, 108N, 1443E,  20,   1013, DB,
WP,00,2047102418,    , INVEST,   0, 109N, 1438E,  20,   1013, DB,
WP,00,2047102500,    , INVEST,   0, 113N, 1432E,  20,   1013, DB,
WP,00,2047102506,    , INVEST,   0, 108N, 1429E,  20,   1012, DB,
WP,00,2047102512,    , INVEST,   0, 112N, 1429E,  20,   1012, DB,
WP,00,2047102518,    , INVEST,   0, 114N, 1438E,  20,   1012, DB,
WP,00,2047102600,    , INVEST,   0, 117N, 1434E,  20,   1011, DB,
WP,00,2047102606,    , INVEST,   0, 118N, 1424E,  25,   1011, DB,
WP,00,2047102612,    , INVEST,   0, 119N, 1416E,  25,   1010, DB,
WP,00,2047102618,    , INVEST,   0, 123N, 1409E,  25,   1009, DB,
WP,00,2047102700,    , INVEST,   0, 123N, 1403E,  30,   1008, TD,
WP,00,2047102706,    , INVEST,   0, 123N, 1395E,  30,   1007, TD,
WP,00,2047102712,    , INVEST,   0, 123N, 1388E,  35,   1006, TS,
WP,00,2047102718,    , INVEST,   0, 127N, 1377E,  35,   1006, TS,
WP,00,2047102800,    , INVEST,   0, 128N, 1367E,  40,   1005, TS,
WP,00,2047102806,    , INVEST,   0, 132N, 1358E,  45,   1004, TS,
WP,00,2047102812,    , INVEST,   0, 132N, 1346E,  55,   1003, TS,
WP,00,2047102818,    , INVEST,   0, 134N, 1336E,  55,   1002, TS,
WP,00,2047102900,    , INVEST,   0, 141N, 1328E,  60,   1002, TS,
WP,00,2047102906,    , INVEST,   0, 152N, 1321E,  65,   1001, TY,
WP,00,2047102912,    , INVEST,   0, 160N, 1318E,  95,   1000, TY,
WP,00,2047102918,    , INVEST,   0, 167N, 1314E,  135,   1000, TY,
WP,00,2047103000,    , INVEST,   0, 175N, 1314E,  160,   1000, TY,
WP,00,2047103006,    , INVEST,   0, 186N, 1312E,  150,   999, TY,
WP,00,2047103012,    , INVEST,   0, 196N, 1310E,  130,   1000, TY,
WP,00,2047103018,    , INVEST,   0, 208N, 1310E,  120,   1002, TY,
WP,00,2047103100,    , INVEST,   0, 224N, 1309E,  105,   1005, TY,
WP,00,2047103106,    , INVEST,   0, 230N, 1309E,  100,   1013, TY,
WP,00,2047103112,    , INVEST,   0, 241N, 1310E,  105,   1013, TY,
WP,00,2047103118,    , INVEST,   0, 256N, 1305E,  105,   1013, TY,
WP,00,2047110100,    , INVEST,   0, 266N, 1304E,  115,   1013, TY,
WP,00,2047110106,    , INVEST,   0, 279N, 1304E,  125,   1013, TY,
WP,00,2047110112,    , INVEST,   0, 291N, 1305E,  130,   1026, TY,
WP,00,2047110118,    , INVEST,   0, 302N, 1305E,  125,   1026, TY,
WP,00,2047110200,    , INVEST,   0, 312N, 1304E,  105,   1026, TY,
WP,00,2047110206,    , INVEST,   0, 329N, 1309E,  75,   1026, TY,
WP,00,2047110212,    , INVEST,   0, 340N, 1313E,  50,   1026, TS,
WP,00,2047110218,    , INVEST,   0, 357N, 1321E,  15,   1026, EX,
WP,00,2047110300,    , INVEST,   0, 370N, 1329E,  15,   , EX,
WP,00,2047110306,    , INVEST,   0, 380N, 1344E,  15,   , EX,
WP,00,2047110312,    , INVEST,   0, 391N, 1358E,  15,   , EX,
WP,00,2047110318,    , INVEST,   0, 392N, 1376E,  15,   , EX,
WP,00,2047110400,    , INVEST,   0, 401N, 1391E,  15,   , EX,
WP,00,2047110406,    , INVEST,   0, 403N, 1401E,  15,   , EX,
WP,00,2047110412,    , INVEST,   0, 408N, 1412E,  15,   , EX,
WP,00,2047110418,    , INVEST,   0, 416N, 1430E,  15,   , EX,
WP,00,2047110500,    , INVEST,   0, 425N, 1447E,  15,   , EX,
WP,00,2047110506,    , INVEST,   0, 432N, 1465E,  15,   , EX,
WP,00,2047110512,    , INVEST,   0, 432N, 1479E,  15,   , EX,
WP,00,2047110518,    , INVEST,   0, 439N, 1489E,  15,   , EX,
WP,00,2047110600,    , INVEST,   0, 456N, 1495E,  15,   , EX,
WP,00,2047110606,    , INVEST,   0, 461N, 1513E,  15,   , EX,
WP,00,2047110612,    , INVEST,   0, 471N, 1529E,  15,   , EX,
WP,00,2047110618,    , INVEST,   0, 479N, 1543E,  15,   , EX,
WP,00,2047110700,    , INVEST,   0, 499N, 1547E,  15,   , EX,
WP,00,2047110706,    , INVEST,   0, 512N, 1571E,  15,   , EX,
WP,00,2047110712,    , INVEST,   0, 532N, 1587E,  15,   , EX,
WP,00,2047110718,    , INVEST,   0, 539N, 1605E,  15,   , EX,
WP,00,2047110800,    , INVEST,   0, 551N, 1611E,  15,   , EX,
WP,00,2047110806,    , INVEST,   0, 569N, 1620E,  15,   , EX,
WP,00,2047110812,    , INVEST,   0, 582N, 1636E,  15,   , EX,
WP,00,2047110818,    , INVEST,   0, 599N, 1650E,  15,   , EX,
WP,00,2047110900,    , INVEST,   0, 615N, 1667E,  15,   , EX,
WP,00,2047110906,    , INVEST,   0, 625N, 1676E,  15,   , EX,
WP,00,2047110912,    , INVEST,   0, 634N, 1672E,  15,   , EX,
WP,00,2047110918,    , INVEST,   0, 647N, 1662E,  15,   , EX,
WP,00,2047111000,    , INVEST,   0, 653N, 1668E,  15,   , EX,
