WP,22,2047101006,    , INVEST,   0, 49N, 1560E,  15,   1005, DB,
WP,00,2047101012,    , INVEST,   0, 52N, 1550E,  15,   1013, DB,
WP,00,2047101018,    , INVEST,   0, 60N, 1541E,  15,   1013, DB,
WP,00,2047101100,    , INVEST,   0, 62N, 1541E,  15,   1013, DB,
WP,00,2047101106,    , INVEST,   0, 67N, 1537E,  20,   1013, DB,
WP,00,2047101112,    , INVEST,   0, 73N, 1534E,  20,   1012, DB,
WP,00,2047101118,    , INVEST,   0, 74N, 1529E,  20,   1012, DB,
WP,00,2047101200,    , INVEST,   0, 74N, 1525E,  20,   1012, DB,
WP,00,2047101206,    , INVEST,   0, 75N, 1522E,  20,   1011, DB,
WP,00,2047101212,    , INVEST,   0, 75N, 1519E,  25,   1011, DB,
WP,00,2047101218,    , INVEST,   0, 76N, 1517E,  25,   1010, DB,
WP,00,2047101300,    , INVEST,   0, 80N, 1515E,  25,   1009, DB,
WP,00,2047101306,    , INVEST,   0, 85N, 1506E,  30,   1008, TD,
WP,00,2047101312,    , INVEST,   0, 91N, 1506E,  30,   1007, TD,
WP,00,2047101318,    , INVEST,   0, 96N, 1506E,  35,   1006, TS,
WP,00,2047101400,    , INVEST,   0, 104N, 1505E,  35,   1006, TS,
WP,00,2047101406,    , INVEST,   0, 106N, 1503E,  40,   1005, TS,
WP,00,2047101412,    , INVEST,   0, 105N, 1497E,  45,   1004, TS,
WP,00,2047101418,    , INVEST,   0, 102N, 1494E,  50,   1003, TS,
WP,00,2047101500,    , INVEST,   0, 99N, 1490E,  50,   1002, TS,
WP,00,2047101506,    , INVEST,   0, 99N, 1486E,  55,   1002, TS,
WP,00,2047101512,    , INVEST,   0, 97N, 1480E,  60,   1001, TS,
WP,00,2047101518,    , INVEST,   0, 95N, 1476E,  70,   1000, TY,
WP,00,2047101600,    , INVEST,   0, 95N, 1467E,  80,   1000, TY,
WP,00,2047101606,    , INVEST,   0, 92N, 1461E,  90,   1000, TY,
WP,00,2047101612,    , INVEST,   0, 89N, 1455E,  95,   999, TY,
WP,00,2047101618,    , INVEST,   0, 83N, 1451E,  105,   1000, TY,
WP,00,2047101700,    , INVEST,   0, 79N, 1444E,  115,   1002, TY,
WP,00,2047101706,    , INVEST,   0, 79N, 1433E,  130,   1005, TY,
WP,00,2047101712,    , INVEST,   0, 74N, 1428E,  140,   1013, TY,
WP,00,2047101718,    , INVEST,   0, 74N, 1418E,  150,   1013, TY,
WP,00,2047101800,    , INVEST,   0, 74N, 1404E,  160,   1013, TY,
WP,00,2047101806,    , INVEST,   0, 74N, 1395E,  160,   1013, TY,
WP,00,2047101812,    , INVEST,   0, 73N, 1389E,  150,   1013, TY,
WP,00,2047101818,    , INVEST,   0, 71N, 1379E,  145,   1026, TY,
WP,00,2047101900,    , INVEST,   0, 71N, 1368E,  140,   1026, TY,
WP,00,2047101906,    , INVEST,   0, 72N, 1364E,  140,   1026, TY,
WP,00,2047101912,    , INVEST,   0, 72N, 1355E,  145,   1026, TY,
WP,00,2047101918,    , INVEST,   0, 73N, 1347E,  145,   1026, TY,
WP,00,2047102000,    , INVEST,   0, 73N, 1341E,  155,   1026, TY,
WP,00,2047102006,    , INVEST,   0, 74N, 1333E,  160,   , TY,
WP,00,2047102012,    , INVEST,   0, 74N, 1324E,  155,   , TY,
WP,00,2047102018,    , INVEST,   0, 76N, 1315E,  145,   , TY,
WP,00,2047102100,    , INVEST,   0, 76N, 1306E,  135,   , TY,
WP,00,2047102106,    , INVEST,   0, 79N, 1296E,  130,   , TY,
WP,00,2047102112,    , INVEST,   0, 82N, 1286E,  120,   , TY,
WP,00,2047102118,    , INVEST,   0, 89N, 1278E,  130,   , TY,
WP,00,2047102200,    , INVEST,   0, 93N, 1266E,  145,   , TY,
WP,00,2047102206,    , INVEST,   0, 98N, 1258E,  145,   , TY,
WP,00,2047102212,    , INVEST,   0, 103N, 1249E,  125,   , TY,
WP,00,2047102218,    , INVEST,   0, 107N, 1236E,  105,   , TY,
WP,00,2047102300,    , INVEST,   0, 108N, 1223E,  95,   , TY,
WP,00,2047102306,    , INVEST,   0, 115N, 1211E,  85,   , TY,
WP,00,2047102312,    , INVEST,   0, 115N, 1201E,  85,   , TY,
WP,00,2047102318,    , INVEST,   0, 119N, 1192E,  90,   , TY,
WP,00,2047102400,    , INVEST,   0, 120N, 1184E,  90,   , TY,
WP,00,2047102406,    , INVEST,   0, 117N, 1174E,  90,   , TY,
WP,00,2047102412,    , INVEST,   0, 115N, 1167E,  90,   , TY,
WP,00,2047102418,    , INVEST,   0, 112N, 1158E,  95,   , TY,
WP,00,2047102500,    , INVEST,   0, 110N, 1151E,  95,   , TY,
WP,00,2047102506,    , INVEST,   0, 107N, 1146E,  100,   , TY,
WP,00,2047102512,    , INVEST,   0, 106N, 1135E,  105,   , TY,
WP,00,2047102518,    , INVEST,   0, 105N, 1124E,  115,   , TY,
WP,00,2047102600,    , INVEST,   0, 104N, 1110E,  125,   , TY,
WP,00,2047102606,    , INVEST,   0, 104N, 1097E,  125,   , TY,
WP,00,2047102612,    , INVEST,   0, 105N, 1088E,  130,   , TY,
WP,00,2047102618,    , INVEST,   0, 106N, 1076E,  115,   , TY,
WP,00,2047102700,    , INVEST,   0, 107N, 1063E,  95,   , TY,
WP,00,2047102706,    , INVEST,   0, 109N, 1053E,  80,   , TY,
WP,00,2047102712,    , INVEST,   0, 106N, 1040E,  65,   , TY,
WP,00,2047102718,    , INVEST,   0, 105N, 1028E,  75,   , TY,
WP,00,2047102800,    , INVEST,   0, 112N, 1016E,  85,   , TY,
WP,00,2047102806,    , INVEST,   0, 119N, 1007E,  95,   , TY,
WP,00,2047102812,    , INVEST,   0, 132N, 1007E,  90,   , TY,
WP,00,2047102818,    , INVEST,   0, 140N, 1005E,  75,   , TY,
WP,00,2047102900,    , INVEST,   0, 154N, 1004E,  60,   , TS,
WP,00,2047102906,    , INVEST,   0, 161N, 999E,  40,   , TS,
WP,00,2047102912,    , INVEST,   0, 172N, 999E,  35,   , TS,
WP,00,2047102918,    , INVEST,   0, 182N, 999E,  25,   , DB,
WP,00,2047103000,    , INVEST,   0, 189N, 995E,  20,   , DB,
WP,00,2047103006,    , INVEST,   0, 198N, 992E,  15,   , DB,
WP,00,2047103012,    , INVEST,   0, 211N, 992E,  15,   , DB,
