WP,00,2047071506,    , INVEST,   0, 105N, 1447E,  15,   1005, DB,
WP,00,2047071512,    , INVEST,   0, 113N, 1441E,  15,   1013, DB,
WP,00,2047071518,    , INVEST,   0, 116N, 1432E,  15,   1013, DB,
WP,00,2047071600,    , INVEST,   0, 117N, 1424E,  20,   1013, DB,
WP,00,2047071606,    , INVEST,   0, 123N, 1414E,  20,   1013, DB,
WP,00,2047071612,    , INVEST,   0, 130N, 1408E,  20,   1012, DB,
WP,00,2047071618,    , INVEST,   0, 142N, 1407E,  20,   1012, DB,
WP,00,2047071700,    , INVEST,   0, 153N, 1399E,  25,   1012, DB,
WP,00,2047071706,    , INVEST,   0, 162N, 1387E,  25,   1011, DB,
WP,00,2047071712,    , INVEST,   0, 168N, 1380E,  30,   1011, TD,
WP,00,2047071718,    , INVEST,   0, 174N, 1372E,  35,   1010, TS,
WP,00,2047071800,    , INVEST,   0, 177N, 1364E,  35,   1009, TS,
WP,00,2047071806,    , INVEST,   0, 182N, 1355E,  40,   1008, TS,
WP,00,2047071812,    , INVEST,   0, 192N, 1352E,  40,   1007, TS,
WP,00,2047071818,    , INVEST,   0, 203N, 1352E,  45,   1006, TS,
WP,00,2047071900,    , INVEST,   0, 214N, 1350E,  45,   1006, TS,
WP,00,2047071906,    , INVEST,   0, 223N, 1345E,  50,   1005, TS,
WP,00,2047071912,    , INVEST,   0, 229N, 1347E,  55,   1004, TS,
WP,00,2047071918,    , INVEST,   0, 239N, 1359E,  60,   1003, TS,
WP,00,2047072000,    , INVEST,   0, 245N, 1367E,  60,   1002, TS,
WP,00,2047072006,    , INVEST,   0, 251N, 1378E,  65,   1002, TY,
WP,00,2047072012,    , INVEST,   0, 258N, 1389E,  60,   1001, TS,
WP,00,2047072018,    , INVEST,   0, 259N, 1404E,  55,   1000, TS,
WP,00,2047072100,    , INVEST,   0, 263N, 1421E,  55,   1000, TS,
WP,00,2047072106,    , INVEST,   0, 261N, 1435E,  55,   1000, TS,
WP,00,2047072112,    , INVEST,   0, 258N, 1445E,  55,   999, TS,
WP,00,2047072118,    , INVEST,   0, 255N, 1456E,  60,   1000, TS,
WP,00,2047072200,    , INVEST,   0, 248N, 1458E,  65,   1002, TY,
WP,00,2047072206,    , INVEST,   0, 241N, 1461E,  70,   1005, TY,
WP,00,2047072212,    , INVEST,   0, 239N, 1464E,  70,   1013, TY,
WP,00,2047072218,    , INVEST,   0, 236N, 1460E,  70,   1013, TY,
WP,00,2047072300,    , INVEST,   0, 237N, 1454E,  75,   1013, TY,
WP,00,2047072306,    , INVEST,   0, 239N, 1443E,  80,   1013, TY,
WP,00,2047072312,    , INVEST,   0, 246N, 1436E,  80,   1013, TY,
WP,00,2047072318,    , INVEST,   0, 250N, 1433E,  85,   1026, TY,
WP,00,2047072400,    , INVEST,   0, 252N, 1428E,  90,   1026, TY,
WP,00,2047072406,    , INVEST,   0, 261N, 1416E,  90,   1026, TY,
WP,00,2047072412,    , INVEST,   0, 269N, 1407E,  90,   1026, TY,
WP,00,2047072418,    , INVEST,   0, 278N, 1403E,  95,   1026, TY,
WP,00,2047072500,    , INVEST,   0, 285N, 1396E,  90,   1026, TY,
WP,00,2047072506,    , INVEST,   0, 298N, 1390E,  90,   , TY,
WP,00,2047072512,    , INVEST,   0, 311N, 1388E,  90,   , TY,
WP,00,2047072518,    , INVEST,   0, 323N, 1386E,  85,   , TY,
WP,00,2047072600,    , INVEST,   0, 334N, 1390E,  85,   , TY,
WP,00,2047072606,    , INVEST,   0, 347N, 1391E,  85,   , TY,
WP,00,2047072612,    , INVEST,   0, 358N, 1401E,  75,   , TY,
WP,00,2047072618,    , INVEST,   0, 368N, 1412E,  60,   , TS,
WP,00,2047072700,    , INVEST,   0, 371N, 1422E,  55,   , TS,
WP,00,2047072706,    , INVEST,   0, 378N, 1434E,  45,   , TS,
WP,00,2047072712,    , INVEST,   0, 390N, 1445E,  15,   , EX,
WP,00,2047072718,    , INVEST,   0, 402N, 1457E,  15,   , EX,
WP,00,2047072800,    , INVEST,   0, 413N, 1475E,  15,   , EX,
WP,00,2047072806,    , INVEST,   0, 426N, 1489E,  15,   , EX,
WP,00,2047072812,    , INVEST,   0, 439N, 1505E,  15,   , EX,
WP,00,2047072818,    , INVEST,   0, 458N, 1508E,  15,   , EX,
WP,00,2047072900,    , INVEST,   0, 472N, 1515E,  15,   , EX,
WP,00,2047072906,    , INVEST,   0, 499N, 1519E,  15,   , EX,
WP,13,2047072912,    , INVEST,   0, 517N, 1513E,  15,   , EX,
