WP,00,2047081518,    , INVEST,   0, 180N, 1351E,  15,   1005, DB,
WP,00,2047081600,    , INVEST,   0, 190N, 1347E,  15,   1013, DB,
WP,00,2047081606,    , INVEST,   0, 197N, 1344E,  20,   1013, DB,
WP,00,2047081612,    , INVEST,   0, 204N, 1338E,  20,   1013, DB,
WP,00,2047081618,    , INVEST,   0, 206N, 1333E,  20,   1013, DB,
WP,00,2047081700,    , INVEST,   0, 212N, 1326E,  20,   1012, DB,
WP,00,2047081706,    , INVEST,   0, 217N, 1318E,  20,   1012, DB,
WP,00,2047081712,    , INVEST,   0, 220N, 1310E,  20,   1012, DB,
WP,00,2047081718,    , INVEST,   0, 223N, 1305E,  25,   1011, DB,
WP,00,2047081800,    , INVEST,   0, 223N, 1298E,  25,   1011, DB,
WP,00,2047081806,    , INVEST,   0, 220N, 1292E,  25,   1010, DB,
WP,00,2047081812,    , INVEST,   0, 219N, 1287E,  25,   1009, DB,
WP,00,2047081818,    , INVEST,   0, 217N, 1281E,  30,   1008, TD,
WP,00,2047081900,    , INVEST,   0, 217N, 1272E,  30,   1007, TD,
WP,00,2047081906,    , INVEST,   0, 213N, 1264E,  30,   1006, TD,
WP,00,2047081912,    , INVEST,   0, 211N, 1256E,  35,   1006, TS,
WP,00,2047081918,    , INVEST,   0, 211N, 1250E,  35,   1005, TS,
WP,00,2047082000,    , INVEST,   0, 208N, 1244E,  40,   1004, TS,
WP,00,2047082006,    , INVEST,   0, 208N, 1239E,  45,   1003, TS,
WP,00,2047082012,    , INVEST,   0, 208N, 1230E,  45,   1002, TS,
WP,00,2047082018,    , INVEST,   0, 209N, 1228E,  50,   1002, TS,
WP,00,2047082100,    , INVEST,   0, 209N, 1225E,  55,   1001, TS,
WP,00,2047082106,    , INVEST,   0, 206N, 1219E,  60,   1000, TS,
WP,00,2047082112,    , INVEST,   0, 204N, 1212E,  65,   1000, TY,
WP,00,2047082118,    , INVEST,   0, 205N, 1202E,  70,   1000, TY,
WP,00,2047082200,    , INVEST,   0, 207N, 1197E,  80,   999, TY,
WP,00,2047082206,    , INVEST,   0, 209N, 1187E,  90,   1000, TY,
WP,00,2047082212,    , INVEST,   0, 213N, 1180E,  100,   1002, TY,
WP,00,2047082218,    , INVEST,   0, 218N, 1173E,  110,   1005, TY,
WP,00,2047082300,    , INVEST,   0, 218N, 1164E,  110,   1013, TY,
WP,00,2047082306,    , INVEST,   0, 223N, 1154E,  105,   1013, TY,
WP,00,2047082312,    , INVEST,   0, 226N, 1142E,  100,   1013, TY,
WP,00,2047082318,    , INVEST,   0, 230N, 1134E,  80,   1013, TY,
WP,00,2047082400,    , INVEST,   0, 235N, 1122E,  60,   1013, TS,
WP,00,2047082406,    , INVEST,   0, 235N, 1112E,  50,   1026, TS,
WP,00,2047082412,    , INVEST,   0, 239N, 1106E,  35,   1026, TS,
WP,00,2047082418,    , INVEST,   0, 239N, 1097E,  25,   1026, DB,
WP,00,2047082500,    , INVEST,   0, 242N, 1087E,  15,   1026, DB,
WP,00,2047082506,    , INVEST,   0, 247N, 1086E,  15,   1026, DB,
WP,14,2047082512,    , INVEST,   0, 258N, 1088E,  15,   1026, DB,
