WP,38,2047112512,    , INVEST,   0, 81N, 1161E,  15,   1005, DB,
WP,00,2047112518,    , INVEST,   0, 77N, 1152E,  5,   1013, DB,
WP,00,2047112600,    , INVEST,   0, 77N, 1141E,  5,   1013, DB,
WP,00,2047112606,    , INVEST,   0, 77N, 1135E,  20,   1013, DB,
WP,00,2047112612,    , INVEST,   0, 77N, 1130E,  20,   1013, DB,
WP,00,2047112618,    , INVEST,   0, 76N, 1121E,  25,   1012, DB,
WP,00,2047112700,    , INVEST,   0, 77N, 1114E,  30,   1012, TD,
WP,00,2047112706,    , INVEST,   0, 77N, 1106E,  30,   1012, TD,
WP,00,2047112712,    , INVEST,   0, 81N, 1099E,  35,   1011, TS,
WP,00,2047112718,    , INVEST,   0, 79N, 1086E,  40,   1011, TS,
WP,00,2047112800,    , INVEST,   0, 76N, 1082E,  45,   1010, TS,
WP,00,2047112806,    , INVEST,   0, 71N, 1077E,  50,   1009, TS,
WP,00,2047112812,    , INVEST,   0, 69N, 1071E,  55,   1008, TS,
WP,00,2047112818,    , INVEST,   0, 67N, 1065E,  65,   1007, TY,
WP,00,2047112900,    , INVEST,   0, 71N, 1058E,  75,   1006, TY,
WP,00,2047112906,    , INVEST,   0, 73N, 1044E,  75,   1006, TY,
WP,00,2047112912,    , INVEST,   0, 83N, 1036E,  75,   1005, TY,
WP,00,2047112918,    , INVEST,   0, 89N, 1026E,  85,   1004, TY,
WP,00,2047113000,    , INVEST,   0, 92N, 1019E,  90,   1003, TY,
WP,00,2047113006,    , INVEST,   0, 102N, 1015E,  90,   1002, TY,
WP,00,2047113012,    , INVEST,   0, 117N, 1014E,  90,   1002, TY,
WP,00,2047113018,    , INVEST,   0, 127N, 1021E,  70,   1001, TY,
WP,00,2047120100,    , INVEST,   0, 134N, 1025E,  50,   1000, TS,
WP,00,2047120106,    , INVEST,   0, 147N, 1033E,  30,   1000, TD,
WP,00,2047120112,    , INVEST,   0, 157N, 1036E,  20,   1000, DB,
WP,00,2047120118,    , INVEST,   0, 162N, 1039E,  5,   999, DB,
WP,00,2047120200,    , INVEST,   0, 172N, 1039E,  15,   1000, DB,
WP,00,2047120206,    , INVEST,   0, 184N, 1049E,  15,   1002, DB,
WP,00,2047120212,    , INVEST,   0, 191N, 1057E,  15,   1005, DB,
WP,00,2047120218,    , INVEST,   0, 201N, 1069E,  5,   1013, DB,
WP,00,2047120300,    , INVEST,   0, 208N, 1079E,  15,   1013, DB,
WP,00,2047120306,    , INVEST,   0, 217N, 1088E,  15,   1013, DB,
WP,00,2047120312,    , INVEST,   0, 228N, 1102E,  15,   1013, DB,
WP,00,2047120318,    , INVEST,   0, 241N, 1115E,  15,   1013, DB,
WP,00,2047120400,    , INVEST,   0, 257N, 1127E,  15,   1026, DB,
