WP,27,2047102000,    , INVEST,   0, 140N, 1740E,  20,   1007, DB,
WP,00,2047102006,    , INVEST,   0, 140N, 1734E,  20,   1007, DB,
WP,00,2047102012,    , INVEST,   0, 142N, 1726E,  20,   1006, DB,
WP,00,2047102018,    , INVEST,   0, 148N, 1723E,  20,   1006, DB,
WP,00,2047102100,    , INVEST,   0, 148N, 1712E,  20,   1005, DB,
WP,00,2047102106,    , INVEST,   0, 147N, 1709E,  25,   1004, DB,
WP,00,2047102112,    , INVEST,   0, 146N, 1701E,  25,   1003, DB,
WP,00,2047102118,    , INVEST,   0, 146N, 1696E,  25,   1003, DB,
WP,00,2047102200,    , INVEST,   0, 146N, 1689E,  30,   1003, TD,
WP,00,2047102206,    , INVEST,   0, 146N, 1681E,  30,   1002, TD,
WP,00,2047102212,    , INVEST,   0, 146N, 1674E,  35,   1000, TS,
WP,00,2047102218,    , INVEST,   0, 153N, 1666E,  35,   998, TS,
WP,00,2047102300,    , INVEST,   0, 156N, 1662E,  40,   996, TS,
WP,00,2047102306,    , INVEST,   0, 154N, 1655E,  45,   994, TS,
WP,00,2047102312,    , INVEST,   0, 159N, 1645E,  55,   990, TS,
WP,00,2047102318,    , INVEST,   0, 158N, 1634E,  65,   984, TY,
WP,00,2047102400,    , INVEST,   0, 159N, 1621E,  85,   971, TY,
WP,00,2047102406,    , INVEST,   0, 159N, 1615E,  105,   960, TY,
WP,00,2047102412,    , INVEST,   0, 159N, 1604E,  135,   932, TY,
WP,00,2047102418,    , INVEST,   0, 161N, 1594E,  155,   901, TY,
WP,00,2047102500,    , INVEST,   0, 161N, 1584E,  160,   899, TY,
WP,00,2047102506,    , INVEST,   0, 161N, 1573E,  145,   904, TY,
WP,00,2047102512,    , INVEST,   0, 161N, 1564E,  135,   907, TY,
WP,00,2047102518,    , INVEST,   0, 161N, 1556E,  130,   912, TY,
WP,00,2047102600,    , INVEST,   0, 160N, 1546E,  145,   911, TY,
WP,00,2047102606,    , INVEST,   0, 160N, 1535E,  155,   902, TY,
WP,00,2047102612,    , INVEST,   0, 158N, 1524E,  165,   897, TY,
WP,00,2047102618,    , INVEST,   0, 153N, 1513E,  175,   892, TY,
WP,00,2047102700,    , INVEST,   0, 153N, 1498E,  180,   888, TY,
WP,00,2047102706,    , INVEST,   0, 147N, 1490E,  175,   889, TY,
WP,00,2047102712,    , INVEST,   0, 146N, 1479E,  165,   897, TY,
WP,00,2047102718,    , INVEST,   0, 142N, 1469E,  155,   904, TY,
WP,00,2047102800,    , INVEST,   0, 145N, 1457E,  150,   908, TY,
WP,00,2047102806,    , INVEST,   0, 145N, 1441E,  150,   909, TY,
WP,00,2047102812,    , INVEST,   0, 145N, 1432E,  145,   909, TY,
WP,00,2047102818,    , INVEST,   0, 145N, 1420E,  145,   907, TY,
WP,00,2047102900,    , INVEST,   0, 145N, 1411E,  140,   906, TY,
WP,00,2047102906,    , INVEST,   0, 145N, 1399E,  140,   906, TY,
WP,00,2047102912,    , INVEST,   0, 148N, 1386E,  140,   909, TY,
WP,00,2047102918,    , INVEST,   0, 146N, 1372E,  145,   910, TY,
WP,00,2047103000,    , INVEST,   0, 146N, 1361E,  150,   902, TY,
WP,00,2047103006,    , INVEST,   0, 147N, 1351E,  160,   894, TY,
WP,00,2047103012,    , INVEST,   0, 145N, 1339E,  175,   885, TY,
WP,00,2047103018,    , INVEST,   0, 145N, 1324E,  190,   877, TY,
WP,00,2047103100,    , INVEST,   0, 145N, 1310E,  190,   871, TY,
WP,00,2047103106,    , INVEST,   0, 144N, 1299E,  185,   867, TY,
WP,00,2047103112,    , INVEST,   0, 149N, 1288E,  170,   877, TY,
WP,00,2047103118,    , INVEST,   0, 149N, 1276E,  160,   885, TY,
WP,00,2047110100,    , INVEST,   0, 148N, 1261E,  150,   894, TY,
WP,00,2047110106,    , INVEST,   0, 147N, 1245E,  145,   898, TY,
WP,00,2047110112,    , INVEST,   0, 148N, 1232E,  145,   902, TY,
WP,00,2047110118,    , INVEST,   0, 148N, 1220E,  145,   904, TY,
WP,00,2047110200,    , INVEST,   0, 147N, 1212E,  120,   920, TY,
WP,00,2047110206,    , INVEST,   0, 147N, 1198E,  105,   935, TY,
WP,00,2047110212,    , INVEST,   0, 146N, 1186E,  75,   958, TY,
WP,00,2047110218,    , INVEST,   0, 144N, 1174E,  65,   962, TY,
WP,00,2047110300,    , INVEST,   0, 144N, 1163E,  55,   976, TS,
WP,00,2047110306,    , INVEST,   0, 150N, 1154E,  45,   988, TS,
WP,00,2047110312,    , INVEST,   0, 154N, 1141E,  40,   990, TS,
WP,00,2047110318,    , INVEST,   0, 159N, 1131E,  35,   993, TS,
WP,00,2047110400,    , INVEST,   0, 160N, 1121E,  35,   996, TS,
WP,00,2047110406,    , INVEST,   0, 163N, 1106E,  25,   999, DB,
WP,00,2047110412,    , INVEST,   0, 167N, 1096E,  20,   1002, DB,
WP,00,2047110418,    , INVEST,   0, 170N, 1083E,  20,   1004, DB,
WP,00,2047110500,    , INVEST,   0, 169N, 1075E,  20,   1005, DB,
WP,00,2047110506,    , INVEST,   0, 172N, 1065E,  15,   1006, DB,
WP,00,2047110512,    , INVEST,   0, 174N, 1051E,  -1,   1009, DB,
WP,00,2047110518,    , INVEST,   0, 178N, 1045E,  -1,   1010, DB,
WP,00,2047110600,    , INVEST,   0, 185N, 1033E,  -1,   1011, DB,
WP,00,2047110606,    , INVEST,   0, 192N, 1016E,  -1,   1010, DB,
