WP, 12,2099083000,   , XRQA,   0,  82N, 1347E,  15,    0, DB
WP, 12,2099083006,   , XRQA,   0,  84N, 1341E,  15,    0, DB
WP, 12,2099083012,   , XRQA,   0,  87N, 1335E,  20,    0, DB
WP, 12,2099083018,   , XRQA,   0,  92N, 1328E,  20,    0, DB
WP, 12,2099083100,   , XRQA,   0,  98N, 1319E,  25,    0, TD
WP, 12,2099083106,   , XRQA,   0, 105N, 1307E,  25,    0, TD
WP, 12,2099083112,   , XRQA,   0, 111N, 1293E,  30,    0, TD
WP, 12,2099083118,   , XRQA,   0, 116N, 1279E,  30,    0, TD
WP, 12,2099090100,   , XRQA,   0, 121N, 1267E,  35,    0, TS
WP, 12,2099090106,   , XRQA,   0, 128N, 1256E,  40,    0, TS
WP, 12,2099090112,   , XRQA,   0, 135N, 1245E,  45,    0, TS
WP, 12,2099090118,   , XRQA,   0, 146N, 1235E,  50,    0, TS
WP, 12,2099090200,   , XRQA,   0, 152N, 1228E,  40,    0, TS
WP, 12,2099090206,   , XRQA,   0, 164N, 1223E,  45,    0, TS
WP, 12,2099090212,   , XRQA,   0, 172N, 1218E,  40,    0, TS
WP, 12,2099090218,   , XRQA,   0, 179N, 1209E,  40,    0, TS
WP, 12,2099090300,   , XRQA,   0, 183N, 1199E,  55,    0, TS
WP, 12,2099090306,   , XRQA,   0, 185N, 1194E,  65,    0, TY
WP, 12,2099090312,   , XRQA,   0, 187N, 1191E,  70,    0, TY
WP, 12,2099090318,   , XRQA,   0, 189N, 1185E,  75,    0, TY
WP, 12,2099090400,   , XRQA,   0, 191N, 1178E,  85,    0, TY
WP, 12,2099090406,   , XRQA,   0, 192N, 1174E,  90,    0, TY
WP, 12,2099090412,   , XRQA,   0, 192N, 1169E, 110,    0, TY
WP, 12,2099090418,   , XRQA,   0, 192N, 1163E, 130,    0, ST
WP, 12,2099090500,   , XRQA,   0, 191N, 1158E, 140,    0, ST
WP, 12,2099090506,   , XRQA,   0, 192N, 1151E, 120,    0, TY
WP, 12,2099090512,   , XRQA,   0, 193N, 1141E, 125,    0, TY
WP, 12,2099090518,   , XRQA,   0, 192N, 1130E, 135,    0, ST
WP, 12,2099090600,   , XRQA,   0, 193N, 1122E, 135,    0, ST
WP, 12,2099090606,   , XRQA,   0, 197N, 1113E, 115,    0, TY
WP, 12,2099090612,   , XRQA,   0, 199N, 1102E, 110,    0, TY
